author_id,name,votes
329766,Todd E. Feinberg,1
329775,Lillian Castillo-speed,1
329779,Pam Leo,2
329780,Karen Sevaly,2
329781,L.G. Pine,1
329782,Austin Tappan Wright,3
329783,Mark Saxton,1
329808,Sharon Short,5
329810,Meg Bogin,1
329816,William D. Paden,1
329826,Katy Robinson,1
329827,Rachel Contreni Flynn,1
329832,Meir Schneider,1
329859,Seymour Papert,2
329865,Amy James,2
329869,David Ferguson,1
329871,Nancy Mramor-Kajuth,1
329873,Claire Rome,1
329874,Michael Noonan,1
329889,Jack Benza,1
329890,Andrea White,3
329894,Rebecca Dart,1
329895,Pauline Oliveros,1
329903,Ann Kempner Fisher,1
329912,Edward Kippel,1
329917,Leonard Saffir,1
329919,Will Davis,1
329934,Jeff Newman,2
329964,Kerr Cuhulain,3
329971,Ian Gilmour,3
329973,Wendy-O Matik,1
329974,Fumiyo Kouno,1
329975,Loren Long,1
329985,Anna Tambour,1
329990,John Kretschmer,1
329992,Amy G. Richter,1
330006,David R. Kinsley,3
330020,Michael Gamer,1
330023,Kevin Dallimore,1
330025,Nigel Goodall,3
330027,Willard Boyd Gardner,2
330030,Mikhail Iampolski,1
330033,Jessica Riskin,1
330057,Bonnie M. Davis,1
330068,Muriel Zink,1
330077,Craig C. Hill,1
330091,Tony Coffey,1
330098,Allen P. Ross,2
330105,Jane Holleman,2
330109,Dawn Calvert,2
330117,Jacques Duquennoy,2
330126,Bob Flaherty,1
330130,Jaroldeen Edwards,2
330133,Christopher Hale,2
330135,Dawn Porter,1
330145,Paul Roland,5
330151,Ed Bok Lee,1
330154,Monica Itoi Sone,1
330156,Joseph R. Garber,3
330161,Stephen G. Christianson,1
330170,Roland Cheek,3
330175,Ann Arensberg,3
330178,Nancy Oestreich Lurie,2
330188,David Searcy,3
330200,Jeff Walling,1
330211,Daisy Ashford,2
330215,Stefan Bollmann,1
330222,Lisa Rodensky,1
330241,Lee Walmsley,1
330250,Mike Klaassen,1
330255,Phil E. Quinn,1
330257,Hilary Bonner,8
330278,R. Craig Hogan,1
330294,Page H. Kelley,1
330303,Leia Tait,1
330316,David P. Campbell,1
330330,Steven D. Katz,2
330347,Raymond Teague,1
330367,Kit Robinson,2
330368,Alan Bernheimer,1
330373,Gilles Boulenger,1
330379,John E. Ball,1
330393,Jonathan Aycliffe,8
330424,Mrinalini Sinha,1
330448,H.F. Peters,2
330465,Russell Bintliff,1
330473,Richard Harris Smith,1
330475,Maochun Yu,1
330491,Stephen Marche,2
330525,Shawndra Shofner,1
330526,Jill Kalz,3
330531,Eliza Nunez-Harrell,1
330561,Arnulf Rainer,1
330585,H. Henrietta Stockel,1
330590,Hugh Morgan,1
330594,Jonas Gardell,4
330604,Nicolai M. Josuttis,1
330610,Stephen Costanza,1
330612,Volkmar Braunbehrens,1
330620,Colin Peckham,1
330622,Sophie Judah,1
330649,Dean Lorey,2
330652,Geraldine Stott,1
330665,Amy Waters Yarsinske,1
330671,Jeremy Haun,1
330674,Glenn W. Shuck,1
330675,Neil Connelly,2
330680,Jim Chase,1
330683,Martin Hardwick Hall,1
330685,Anthony Dias Blue,2
330696,Bernard Frischer,1
330714,Jekka McVicar,1
330715,Bob Flowerdew,2
330719,Jack Staub,2
330726,Michael Hodgson,2
330727,Ruth Anne Kocour,1
330728,J. Howard Garrett,1
330732,Brenda Little,1
330746,Courtney Febbroriello,1
330749,Wendy A. Jordan,1
330751,Francine Maroukian,1
330814,Eugene Charniak,1
330824,D. Enette Larson-Meyer,1
330826,Cathe Olson,2
330840,Cassandra Danz,1
330844,Philip Caraman,1
330845,Robert Hugh Benson,8
330847,Richard R. Dunn,1
330853,Katherine Vaz,2
330866,Mary Relindes Ellis,1
330867,Jennifer Levasseur,1
330891,Jon Stokes,1
330894,John Chardin,1
330898,Sarah Hobson,1
330936,Arvind Devalia,1
330939,Kenneth Meadows,1
330943,Richard N. Frye,1
330945,Katherine Milhous,1
330963,Margaret Shaida,1
330964,Libby Malin,1
330965,Anilu Bernardo,1
330967,Claudia Gabel,4
330968,Eve Byron,1
330971,Beatrice F. Manz,1
330991,Wilferd Madelung,1
331032,Cari Beauchamp,1
331070,James Robert Brown,1
331073,Mong H. Tan,1
331080,Terrell Carver,1
331111,Jan Saudek,1
331134,Lagoon Books,4
331138,Timothy J. Colton,1
331143,Jess Row,2
331144,Anthony Grooms,3
331159,Robert Beer,1
331165,Marci A. Hamilton,1
331190,Richard Caplice,1
331214,Dennis Roddy,1
331222,Ivana Chubbuck,1
331224,Mari Henry,1
331225,Declan Donnellan,1
331236,Seth Morgan,2
331243,Jim Logan,1
331254,Geoffrey Brock,1
331286,Otto Rahn,2
331289,Janaya Black,1
331294,Paul Brians,2
331296,Chelva Kanaganayakam,1
331312,Mary Kinzie,2
331319,Eugene Gloria,2
331328,Stephen L. Burns,1
331345,Philip Mahony,1
331350,Fiona Pitt-Kethley,1
331364,Matt Richtel,1
331388,Warren Greshes,1
331389,Yana Parker,1
331400,Peter C. Bouteneff,1
331408,Sue Grabham,1
331442,Rita Williams,2
331462,Scott S. Warren,1
331470,Rick Curtis,2
331491,Elizabeth Stell,1
331497,William Ralph Inge,1
331502,John Thackara,1
331505,Hazel Courteney,1
331508,Reginald B. Cherry,1
331509,Carolyn Godschild Miller,1
331515,Suzie Andres,1
331520,Brian Newbould,1
331522,Dee Carstarphen,1
331535,Michelle M. Welch,2
331536,Thatcher Keats,1
331540,Rose Connors,5
331564,Sam Storms,6
331574,Richard Marinick,1
331588,Ernst Schnabel,1
331593,Rukhsana Khan,1
331616,Herbert Harris,3
331620,Ronald W. Doerfler,1
331637,Ann Sheldon,4
331644,Galen Cranz,2
331646,Alexander B. Callow Jr.,1
331693,Emmy Van Deurzen,1
331697,Clark E. Moustakas,1
331734,Lucas Conley,1
331735,David T. Conley,1
331742,Patrick Nielsen Hayden,2
331743,Cindy Cruciger,1
331747,Marian Wells,2
331751,Nancy Johnson-Srebro,1
331765,Zachary Alan Fox,3
331787,Holly Berkley,1
331792,John Matteson,1
331799,Chief Seattle,1
331807,Jon Young,1
331811,Vinny Flynn,1
331826,Urantia Foundation,2
331858,Connie Cox,1
331868,Kenneth R. Wright,1
331883,Kay Marshall Strom,2
331898,Barbara Weiss,1
331913,Joy Swift,1
331934,Bruce K. Siddle,1
331935,Patti Hill,4
331937,Mary-Jo DelVecchio Good,1
331940,Evelyn Eaton,1
331977,Larry Moffi,1
331980,Marnie Hughes-Warrington,1
331983,Frederick Mosteller,1
331987,Celeste Mogador,1
331990,Lisa Aldred,1
331998,B.J. Conner,2
332000,Lindsay Dias,1
332027,Wendy Douglas,1
332039,Leo Tak-Hung Chan,1
332042,Emma Helbrough,3
332046,Fang Lizhi,1
332067,Jesse Hajicek,1
332085,Roseann P. Bell,1
332086,Darieck Scott,3
332088,James Owen,2
332100,Kate Buford,1
332102,Patricia T. Herr,1
332103,Dorothy Burtz Fiedel,1
332122,Lila Zemborain,1
332125,David Bowles,1
332165,Helen Garner,7
332167,Kate Little,2
332169,Gary W. Priester,1
332176,Joanne Williamson,1
332183,Ryo Takamisaki,10
332184,Park Joong-Ki,2
332185,David Morehouse,1
332189,Angela Thomas Guffey,1
332246,Eleanor Berman,2
332249,Fred Penner,1
332251,Beth Whitman,1
332258,Carole Hayman,1
332282,Amorah Quan Yin,3
332288,Beverly Allen,1
332340,Thomas Burke,1
332351,John W. Gordon,1
332359,Lisa Childs,6
332367,Antonio Benítez-Rojo,1
332369,Lois Evans,1
332373,Laura S. Haviland,1
332375,Regina Scott,11
332376,Fred R. Shapiro,1
332379,Robin Hirsch,1
332381,Waldo Heinrichs,1
332385,Elizabeth Webber,1
332394,Andy Behrens,3
332418,Alanna Morland,1
332421,Clark A. Campbell,2
332423,Jackie Ivie,5
332424,Jocelyn Kelley,6
332441,Robert S. Levinson,2
332453,Gerald Peary,1
332459,Orville Wright,1
332461,Laura Hendrie,2
332462,Jane Savoie,1
332470,Charles K. Bellinger,1
332472,Jennifer Skully,5
332475,Andrew G. Hodges,2
332506,Hans Ludwig Cohn Jaffé,1
332531,Harriet B. Braiker,2
332555,John Gittings,1
332568,W.D. Ehrhart,2
332574,R. Todd Felton,3
332577,Toba Garrett,1
332579,Marie Simmons,4
332609,Laura Reese,2
332636,Simon Logan,1
332637,Alice Faye Duncan,1
332653,Susan Porter Benson,1
332664,Stephan Pyles,1
332665,Bill Wavrin,1
332679,Madison Clell,1
332682,James S. Taylor,1
332684,Clara Bingham,1
332687,Sharon Brant,2
332691,Gare Joyce,3
332692,Dave Zimmer,1
332702,Bonnie Pryor,3
332703,Peggy Kaye,4
332705,Karen Keast,2
332715,Troon Mcallister,2
332716,Chris Nichols,1
332717,Nancy McWilliams,3
332728,Lauren Maddison,1
332731,Tina St. John,5
332740,Jimmy Webb,1
332747,Mark Canter,2
332752,David Levinson Wilk,1
332793,Joe Kurmaskie,3
332794,George W. Renwick,1
332815,Janine R. Wedel,1
332835,Herb Chapman,1
332879,Kate Needham,1
332882,Carol Ann Bassett,1
332889,Deborah L. Martin,2
332895,Joan Lennon,3
332913,Nathan Walpow,1
332932,Thomas A. Stewart,2
332941,Gayle Eden,1
332949,William Hays,1
332956,Roger E. Kirk,2
332962,Norman Bridwel,1
332966,Graeme Gibson,2
332980,Ruth Tal,1
332985,Bill Jenkinson,1
332995,Charles Montgomery,1
332996,Robert Fate,3
332999,Nathaniel,1
333002,Kelly Bingham,2
333009,Arthur Aughey,1
333012,Donald Harman Akenson,3
333013,Carmel McCaffrey,1
333016,Christina M. Fitzgerald,1
333017,Linda Lacour Hobar,1
333027,Matthew Johnson,2
333031,Lena Nelson Dooley,4
333032,Rhonda Gibson,1
333039,Isobel Linton,2
333042,Tim Unsworth,1
333043,Rick Eilert,1
333045,ReLeah Cossett Lent,1
333061,Michael Freze,1
333082,William D. McCants,2
333089,Kimberly S. Young,1
333092,Denise Lynn,4
333093,Jayel Wylie,1
333094,Diane Wicker Davis,1
333099,Georg Baudler,1
333111,Marc Foley,1
333112,Conrad De Meester,1
333116,William A. Christian Jr.,1
333117,Zerlina De Santis,1
333123,Edward D. O'Connor,1
333126,Ben Hatch,1
333147,Paul van Loon,1
333151,Nido R. Qubein,1
333161,Richard Bookstaber,1
333170,Carole Slade,1
333171,Peter-Thomas Rohrbach,1
333241,Douglas Borton,3
333255,Gottfried Bammes,1
333275,Alan Cole,2
333306,Constance Cumbey,1
333307,John Barela,1
333308,Shane Maloney,3
333309,Marlin Maddoux,2
333348,John Styers,1
333370,Cary James,1
333372,Maria E. Montoya,1
333377,David Kirk Vaughan,1
333382,Michael Eury,2
333390,Jane Routley,3
333415,Leonard Clark,1
333418,Joan Detz,2
333421,Matthew Sturgis,1
333446,Christopher Froehlich,1
333448,Eve Adler,1
333491,Sydney J. Van Scyoc,6
333520,Richard M. Barnhart,1
333532,J. Paul Getty,2
333550,Roger McDonald,4
333553,Caro Handley,1
333559,Mab Segrest,2
333578,Christopher Thomas Scott,1
333583,Jasmine Paul,1
333585,Laurel Mellin,3
333612,Gary M. Lavergne,2
333617,Lisa Collier Cool,1
333627,Constance Heaven,2
333639,John A. Hartigan,1
333642,Machi Tawara,1
333665,David Farris,1
333676,Zoé Valdés,6
333700,Dale C. Spartas,1
333785,Pedro De Alcantara,2
333787,Wilfred Barlow,1
333797,Joseph Sloan,1
333805,Maggie Paley,2
333806,Christopher Behrens,1
333813,Paul B. Henze,1
333827,David Mulroy,2
333832,Matthew Farrer,2
333884,Giles Morgan,3
333890,Erika Cheetham,1
333902,Charles Templeton,1
333910,Miriam Darvas,1
333914,Cynthia Victor,8
333915,Jeffrey Cohen,5
333931,Edward Sklepowich,1
333937,Susan Farewell,1
333971,Laird Borrelli,3
333972,Allan Lloyd Smith,1
333975,Robyn Moreno,1
333976,Michelle Herrera Mulligan,1
333979,Kate Roberts,1
333988,Elisabeth Wynhausen,1
333994,Michelle Kasey,3
333995,Lee Burkins,1
333996,Ellen Kirschman,2
334001,April Kihlstrom,10
334002,Vanessa Gray,2
334003,David Axe,1
334004,Jacob R. Mittleider,1
334022,Michael Moncur,2
334044,Irwin Shapiro,1
334049,Sara Backer,1
334050,Maria Piscopo,1
334054,Rieva Lesonsky,2
334064,Chad Bryant,1
334106,Mariana Cook,1
334119,David Hamilton-Williams,1
334139,Diana M. Amadeo,1
334169,Mairi Mackinnon,1
334181,Tom Parker Bowles,2
334185,Dominic Pettman,1
334229,Barton Biggs,2
334261,Eldon Thompson,1
334263,Dan Chernenko,1
334273,Timothy M. Gay,1
334275,Tri Robinson,1
334278,David Amram,1
334283,Constance Bowman Reid,1
334320,Scott Chaskey,1
334325,Aida Karaoglan,1
334328,Suad Amari,1
334332,Jeremy Seal,6
334338,Edda Servi Machlin,1
334356,Sandra Morgen,1
334372,Ronald B. McCabe,1
334378,Nell Stark,2
334382,Norman Stone,2
334384,Vejas Gabriel Liulevicius,1
334404,Michael J. Enright,1
334412,Jeffrey Sweet,1
334415,Bernard Sahlins,1
334418,Udaya Kumar,1
334429,Jack Sacco,2
334435,Denise Kimber Buell,1
334439,Bonnie Stahlman Speer,1
334443,Pamela Freeman,2
334461,Robert Klitzman,1
334462,Shannon Lush,1
334464,Patricia Mercier,2
334465,Kenneth Zeigler,2
334469,Pamela Kristan,1
334478,Ed Begley Jr.,1
334501,Mary Ellen Johnson,1
334509,C. Coco De Young,1
334517,Ken R. Canfield,1
334523,Realbuzz Studios,8
334532,Rory McTurk,1
334555,Jane Lucas De Grummond,1
334568,C.J. Clegg,1
334573,R. Randall Padfield,1
334579,Melissa Hill,3
334584,Jane Mallison,1
334599,Len Sherman,1
334613,Daniel Diehl,1
334614,Beth A. Conklin,1
334615,Hans Askenasy,1
334616,Gang Yue,1
334620,Frederick J. Simoons,2
334640,Lisa Dale Norton,1
334651,Anne-Marie Oomen,3
334654,Elisabeth Haich,1
334655,Franz Bardon,2
334660,Diana Duncan,5
334671,Elizabeth B. Jenkins,1
334677,Joost Zwagerman,1
334704,Jef Geeraerts,1
334731,Earl G. Graves,1
334732,Karyn McKinney,1
334765,Shirley Trickett,2
334771,Nadine Wilder,1
334788,Michael Morwood,2
334791,Brian Draper,1
334798,Anne T. Henderson,1
334802,William Dowie,1
334803,Virginia Kahl,1
334804,Norah Dooley,2
334810,Jean C. Joachim,1
334820,Steven A. Frowine,2
334823,Ann Henderson-Sellers,1
334827,Theo Richmond,3
334828,Jacqueline Morley,1
334841,Paul A. Offit,3
334846,B. Joseph White,1
334848,James M. Stephens,1
334858,Jim Daniels,3
334862,Jack Reid,1
334873,Christena Gates,1
334876,Rosina Lippi-Green,1
334878,Abby Mann,1
334891,George F. Van Patten,1
334914,Ogden Tanner,1
334915,Robert C. Baron,1
334935,Michael Backman,1
334943,Norman Klein,1
334948,Vivien Stern,1
334953,Andrew Gelman,1
334954,Harvey Stein,1
334955,Woody Register,1
334956,Charles J. Jacques Jr.,1
334975,Lois J. Zachary,1
334988,Volney Steele,1
335034,Mark E. Haskins,1
335061,Judith Schiek Robinson,1
335079,James Marshall Crotty,1
335080,Gil Garcetti,1
335087,Gilroy,1
335099,Brian Glover,1
335103,Jerry Dal Bozzo,1
335115,Lynn Bailey,2
335116,Catherine Shaw,3
335127,Erik Quisling,1
335129,Ann K. Beneduce,1
335149,William Curry Holden,1
335164,Lorraine Adams,2
335174,Laure Redmond,1
335199,Tim Lilburn,3
335201,Jim Mahoney,1
335258,William Howard Adams,1
335293,Charles Van Over,1
335294,Panera Bread,1
335307,George Levenson,1
335308,Tom Lacalamita,3
335310,Copeland Marks,1
335311,Lee Strasberg,1
335329,Jim Schnabel,1
335336,Jean Rogers,1
335346,Brenda Roscher,1
335347,Ritsuko Kawai,3
335363,Beatriz Llamas,1
335369,Robert Meeropol,1
335376,Jennie Shapter,1
335377,Marabel Morgan,1
335382,Jo Davis,1
335388,Anne James,1
335394,Hadley Dyer,1
335436,Paul L. Wachtel,1
335446,Debra Ann Cantrell,1
335465,Joan McGowen-Michael,1
335468,Joel Benjamin,1
335472,Jane Holderness-Roddam,1
335473,Maggie Righetti,3
335477,Judy Richter,2
335483,Tara Jon Manning,2
335492,Steve Kaufmann,1
335495,Richard Rutt,2
335510,Sarah Muir,1
335514,Brenda Tharp,1
335515,Leigh Robinson,1
335517,Kathy C. Charmaz,1
335521,J.W. Vaughn,1
335523,Joyce Sequichie Hifler,2
335531,Mark Thomas McGee,1
335557,Jim Silke,1
335558,Dave Stevens,1
335569,Leslie Wainger,1
335573,Gary Mex Glazner,3
335581,Criss Angel,2
335585,Corey Frost,1
335590,Fred Ho,1
335594,Nicholas Walliman,1
335595,Ernst Neufert,1
335605,Philip Blackburn,1
335606,Harry Partch,1
335611,Joseph E. LeDoux,2
335615,Theodora Lau,2
335620,Miller Lau,1
335668,Martha Nochimson,1
335680,George H. Sullivan,1
335695,Jeff Mann,1
335723,Adam Kuper,1
335751,Darryl Accone,1
335768,Anne Fremantle,1
335774,Brenda Lange,2
335783,Jean Flori,1
335785,Jesse Martin,1
335798,Henry D. Aiken,1
335800,David S. Grant,1
335801,Tatum O'Neal,2
335825,Peter Nicholls,1
335829,Takuya Fujima,1
335862,Roedad Khan,1
335878,Diana E.H. Russell,1
335885,Bridget Vranckx,1
335896,Louise Gordon,1
335905,Jenő Barcsay,1
335908,Stephen A. Marshall,1
335913,Greg Pyers,1
335919,Karen Maitland,1
335934,M'Liss Rae Hawley,1
335935,Peggy K. Liss,1
335954,Velda Johnston,4
335956,Chris Marie Green,4
335992,Suzanne Capek Tingley,1
336014,Donaly E. Brice,1
336020,Nathalie Gray,1
336025,Patrice Michelle,7
336026,Bonnie Hamre,1
336037,Gilda Carle,1
336038,Brett Pulley,1
336040,Savannah Russe,4
336049,Linda Buckley-Archer,6
336058,Lisa Shearin,2
336066,Scot R. Stone,1
336085,Eleanor Winters,3
336086,Gaynor Goffe,1
336087,Jane Eldershaw,2
336090,Jane Patrick,1
336113,Tamara Plakins Thornton,1
336119,Amnon Cohen,1
336152,Edvige Giunta,1
336156,Linda J. Hawkins,1
336179,Michael C. Reingruber,1
336196,Dilys Powell,1
336199,Yannis Haralambous,1
336201,Rebecca Armstrong,1
336219,Adam Weismann,1
336231,Peter Tufts Richardson,1
336253,Samantha Holland,1
336256,Norman G. Kester,1
336263,Sarah Berry,1
336268,Kathryn Shevelow,2
336277,Michael Rossington,1
336283,Janine Bempechat,1
336308,Andy Quan,2
336339,Nancy Welch,1
336340,Katharine Haake,1
336357,Ignatius of Loyola,2
336370,Dennis Denisoff,1
336402,Loretta Outwater Cox,1
336411,Pamela A. Piljac,1
336428,Joan Mazza,2
336429,Marilyn Werner,1
336437,Hugo Williams,2
336438,Kit McCann,1
336442,Peter Darvill-Evans,2
336447,Marcia Preston,4
336468,Linda Mooney,3
336478,Sheila Jeffreys,7
336483,Linda LeMoncheck,1
336489,Carol Smart,1
336507,Harry M. Benshoff,1
336531,Eileen J. Suárez Findlay,1
336533,Kathleen M. Erndl,1
336538,Marie Bonaparte,1
336543,Ted P. Yeatman,2
336546,Eve Kushner,1
336557,Martha McCaughey,1
336560,Mai Yamani,1
336564,Carol Leigh,1
336567,Amy Flowers,1
336573,Joan Perkin,1
336587,Robert C. Post,1
336588,Lorraine Gamman,1
336607,Mary Spongberg,1
336612,Lynne Segal,1
336619,Leonore Tiefer,1
336629,Elspeth Probyn,1
336630,Jackie Stacey,1
336645,Linda Labelle,1
336656,Kevin Kenny,1
336671,Elana Levine,1
336680,Agent Provocateur,1
336682,Faith Bleasdale,2
336689,Al Roker,1
336728,Kirsty E. Duncan,1
336733,Faith Mitchell,1
336738,Dennis Boyer,1
336745,John D. Zizioulas,2
336765,William E. May,1
336766,Bette-Jane Crigger,1
336767,Jon F. Merz,2
336768,Karen F. Greif,1
336790,Richard C. Eyer,1
336799,Dariusch Atighetchi,1
336878,Elsa Bornemann,1
336881,LaReine Chabut,1
336888,Pramila Jayapal,1
336899,Andrew Gottlieb,2
336901,Carole Carson,1
336914,Samer Akkach,1
336926,Tiffany Atkinson,1
336955,Douglas Kent,1
336956,Robert Cloud,2
336958,Kaayla T. Daniel,1
336971,Emily Dubberley,1
336974,Robin Shamburg,1
336989,Becky Bell,1
336996,Yaffa A. Schlessinger,1
337003,Nancy S. Hughes,3
337004,Dianne Neumark-Sztainer,1
337005,Susan Teegarden Dissmore,1
337006,Brenda J. Ponichtera,2
337010,Jon Loomis,1
337015,Michael Field,1
337019,Leonard S. Mercia,1
337041,Margaret Farley,1
337054,Ken Stone,1
337108,Margaret Doody,5
337109,Sharon Thesen,3
337126,Michel Hoàng,1
337127,Jean-Paul Roux,1
337133,Christie Pettit,2
337134,Heather Morrall,1
337138,Helen Gremillion,1
337147,Alexander R. Lucas,1
337148,Peggy Claude-Pierre,2
337149,Katie Metcalfe,1
337151,Daniel Becker,1
337173,Alberto Olmos,1
337175,Susan Squire,1
337182,Cherry Boone O'Neill,1
337184,Catherine Garrett,1
337185,Marianne Apostolides,1
337200,Josh Rappaport,1
337203,W. David Pierce,1
337210,AlTonya Washington,7
337214,Jo Ann Gardner,2
337221,Gary A. Grahl,1
337238,Gioietta Vitale,1
337239,Jaye Maiman,1
337284,Hannelore R. Leavy,1
337288,Alan Schmukler,1
337291,Francesca Gould,3
337292,Julie Gabriel,1
337298,Valerie Cooksley,1
337302,Victoria J. Mogilner,1
337323,Petra Goedde,1
337373,Joan North,1
337387,Jairemarie Pomo,1
337423,Douglas B. Smith,1
337437,Betty Lauer,1
337438,Ken Bowers,1
337442,Valerie Sherrard,6
337447,Alan Ross Anderson,2
337448,Ross J. Anderson,1
337468,Hideaki Sena,1
337474,Shelly Kagan,1
337500,Juan Gelman,1
337554,Sandi Toksvig,8
337565,Frank Coffey,2
337567,Ralph Kirkpatrick,2
337606,William Moraley,1
337618,Laura Simms,2
337627,Francisco Rebolledo,1
337640,Hans Jürgen Press,1
337656,Bob Johnstone,1
337671,Kenny Mann,2
337749,Iain Johnstone,1
337753,John T. Rourke,1
337759,Interweave Press,1
337766,Judy Logan,1
337774,T.R. Warren,1
337798,Kumon Publishing,1
337802,Gilbert M. Masters,1
337815,Tom Kitwood,1
337819,Rebecca Chiyoko King-O'Riain,1
337823,Mark W. Baker,2
337831,Justin Somper,8
337836,Jan Saunders Maresh,1
337837,Claire B. Shaeffer,3
337859,James Balog,1
337911,Thomas M. Truxes,1
337915,Ann Feitelson,1
337918,Robert L. Iles,1
337922,Ray Reece,1
337937,John Mosier,4
337963,Brian Tarcy,1
337967,Frank Lean,2
338000,Mary Gluck,1
338019,Curtis C. Thomas,1
338022,Edwin H. Palmer,2
338025,Sydney Finkelstein,1
338026,Martin Russ,4
338035,Casey Howard Clabough,1
338044,Neal Ascherson,5
338049,D'Arcy Niland,1
338052,Rachel Wilson,2
338053,Nathaniel Knaebel,1
338064,Laura Paquet,1
338065,Hayley Ann Solomon,1
338068,Robert Tressell,3
338074,Suzan D. Johnson Cook,1
338081,Nancy Breen,1
338084,Kate Miller,1
338089,Stephen M. Murphy,2
338112,Jeff Birkby,1
338121,Charlie Ryrie,1
338152,Carroll O'Connor,1
338162,David Dobbs,1
338163,Bob Buck,2
338183,Michael Vescoli,1
338220,John Martin Campbell,1
338221,George Magazine,1
338241,Ron Morrish,1
338268,Suzannah Dunn,4
338270,Our Lady of Częstochowa Foundation,1
338274,Margaret Heys,1
338286,Michael V. Hazel,1
338288,George Tenet,1
338295,Melissa Boyle Mahle,1
338301,David Loshin,1
338307,Donald D. Hoffman,1
338313,Alexander Kouzminov,1
338339,William Stearns Davis,1
338340,Ian Macgregor Morris,2
338350,Liz DeJesus,1
338354,Rhiannon Lassiter,4
338355,Victoria Miller,1
338360,Richard J. Gelles,1
338362,Carol R. Byerly,1
338373,Caroline Bird,1
338382,Graham Marks,5
338403,Geyata Ajilvsgi,1
338416,Gabriel Tortella,1
338432,Fergus Kelly,2
338434,Ian Ridley,1
338442,Hilary Evans,2
338443,Aaron David Miller,1
338447,Nancy Zafris,2
338448,Stephen Bayley,2
338462,Peter Allen,1
338465,Sophie Cabot Black,1
338469,Sarah Gabriel,4
338470,Kimora Lee Simmons,2
338474,Raymond A. Belliotti,1
338476,Susan Swaim Daicoff,1
338482,Lauren R. Weinstein,3
338490,Robert A. Schuller,1
338499,Satoru Ishihara,2
338512,Josh Dorfman,1
338515,Elysa Markowitz,1
338539,Leo P. Kelley,1
338542,Kurt W. Mortensen,1
338589,Judith Goldman,1
338599,Florin Diacu,1
338600,Ruth Scurr,2
338602,Irving A. Greenfield,2
338611,Herbert J. Storing,1
338631,Galit Shmueli,1
338667,Jeanine Cummins,1
338668,Elissa Meyrich,1
338705,Catherynne M. Valente,7
338714,Ruth D. Kerce,2
338738,Jerrard Tickell,1
338774,Donald Cardwell,1
338797,Charles Monagan,1
338800,Gerald Brittle,2
338810,Compact Classics,1
338816,Todd Gallagher,1
338853,Emily Haft Bloom,1
338855,Kathleen Peirce,2
338858,Stephen D. Youngkin,1
338867,Jack Hamann,1
338872,Jon Spayde,1
338876,Manuel Vázquez Montalbán,8
338882,Susan Milord,3
338891,Marti Jones,3
338892,Natasha Peters,1
338893,Jan Welles,1
338907,David McWilliams,2
338908,Anna Held Audette,2
338917,Ruth Freeman Solomon,1
338958,Nicole Grey,1
338971,Myra Waldo,2
338979,David Fischer,1
338990,Sal Salvador,1
339017,Michael English,2
339021,Richard English,2
339071,Caryl Matrisciana,1
339091,Paul Chambers,4
339095,Barbara Holz Sullivan,1
339106,Jacqueline I. Stone,1
339114,Jamyang Sakya,1
339117,Dan Hill,1
339123,Alan Cutler,1
339151,Richard Bozulich,1
339156,Barbara Hardy,1
339164,Rollene Saal,1
339208,Joan Wai,1
339232,Travis Griffith,1
339246,Stephanie Tourles,5
339262,Chris Saper,1
339272,June Oldham,1
339273,Andy Taylor,1
339275,Ruth Brandon,4
339290,Michael J. Panzner,1
339292,Aimee Aryal,2
339305,Sharon K. Gilbert,1
339310,Philip Francis Nowlan,1
339315,Melissa Sovey,1
339317,Jackie C. Burke,1
339326,David Little,1
339328,Peter Borsay,1
339336,Erin Solaro,1
339349,Grant Michaels,2
339351,Katherine Armstrong,1
339360,S.J. Hill,1
339361,Dee Wilbur,1
339363,John Braine,3
339366,Benoy K. Behl,1
339379,Charlotte Jay,3
339386,Sydney Gurewitz Clemens,1
339400,Gina Ardito,1
339406,Unni Wikan,1
339420,Carol Antoinette Peacock,1
339421,Philip Ferranti,1
339430,Rose Wilkins,2
339434,Casey Meyers,1
339435,Ed Friedland,1
339438,Maggie Spilner,1
339442,Elizabeth Stoddard,1
339483,Rick Stein,3
339490,Evie Hansen,1
339496,Douglas J. Landoll,1
339528,Kate Heyhoe,1
339533,Ovidio Diaz Espino,1
339539,Clyde W. Burleson,1
339547,Ilana Pardes,1
339553,Glückel von Hameln,1
339564,Martin Fletcher,1
339576,Lockhart Steele,1
339582,Platt Rogers Spencer,1
339609,Amber Tamblyn,1
339616,Aidan Meehan,2
339632,Hervé Tullet,2
339725,Lee Feigon,2
339740,Noel Tyl,2
339743,Ronald Atkin,1
339769,Kavita Watsa,1
339776,Raphael Masson,1
339782,Michelle Lord,1
339784,Thad Sitton,1
339789,James Longstreet,1
339793,Reiko Shimizu,4
339815,Rachmil Bryks,1
339819,Sharon Pollock,2
339836,Susie Lacome,1
339866,Kathryn Cullen-DuPont,1
339868,Eve LaPlante,5
339869,Francis J. Bremer,1
339872,Thabiti M. Anyabwile,2
339873,Sidney Greidanus,2
339874,Josie Litton,8
339886,Fran Hawthorne,1
339893,Lisa Wood Shapiro,1
339898,Della Galton,3
339906,Diane Noomin,1
339907,Sam Gross,1
339908,John Dempsey,1
339941,Nicholas Yermakov,3
339945,Mary Kay Blakely,1
339954,Ron Macher,1
